,id_loc,Annee,suffrage,1_tour,2_tour
2549,113,2002,Blancs et nuls,12721,21573.0
2550,113,2002,Inscrits,398818,398397.0
2551,113,2002,Votants,291043,316714.0
2552,114,2002,Blancs et nuls,13530,18683.0
2553,114,2002,Inscrits,385397,385345.0
2554,114,2002,Votants,278476,310468.0
2555,114,2002,Exprimés,264946,291785.0
2556,115,2002,Inscrits,265061,264962.0
2557,115,2002,Votants,195013,213089.0
2558,115,2002,Blancs et nuls,6434,11765.0
2559,115,2002,Exprimés,188579,201324.0
2560,55,2002,Votants,306394,337402.0
2561,55,2002,Inscrits,421449,421166.0
2562,55,2002,Exprimés,296052,320984.0
2563,55,2002,Blancs et nuls,10342,16418.0
2564,98,2002,Votants,759030,896811.0
2565,98,2002,Exprimés,744943,872242.0
2566,98,2002,Inscrits,1081420,1081313.0
2567,98,2002,Blancs et nuls,14087,24569.0
2568,119,2002,Votants,616057,672998.0
2569,119,2002,Inscrits,837659,837492.0
2570,119,2002,Exprimés,595854,637760.0
2571,119,2002,Blancs et nuls,20203,35238.0
2572,118,2002,Inscrits,721818,721811.0
2573,118,2002,Exprimés,474959,551652.0
2574,118,2002,Votants,488201,579033.0
2575,118,2002,Blancs et nuls,13242,27381.0
2576,135,2002,Votants,567885,676467.0
2577,135,2002,Exprimés,555378,650557.0
2578,135,2002,Inscrits,825397,825316.0
2579,135,2002,Blancs et nuls,12507,25910.0
2580,31,2002,Exprimés,187329,207972.0
2581,31,2002,Inscrits,260937,260916.0
2582,31,2002,Blancs et nuls,9874,10287.0
2583,31,2002,Votants,197203,218259.0
2584,7,2002,Exprimés,134498,140658.0
2585,7,2002,Inscrits,192422,192409.0
2586,7,2002,Blancs et nuls,4110,10282.0
2587,7,2002,Votants,138608,150940.0
2588,121,2002,Exprimés,292635,303302.0
2589,121,2002,Blancs et nuls,10221,21996.0
2590,121,2002,Inscrits,400012,399858.0
2591,121,2002,Votants,302856,325298.0
2592,122,2002,Exprimés,194192,205658.0
2593,122,2002,Blancs et nuls,9513,15788.0
2594,122,2002,Inscrits,261605,261407.0
2595,122,2002,Votants,203705,221446.0
2596,123,2002,Blancs et nuls,4512,8972.0
2597,123,2002,Exprimés,115107,120635.0
2598,123,2002,Votants,119619,129607.0
2599,123,2002,Inscrits,153826,153680.0
2600,127,2002,Inscrits,645315,645310.0
2601,127,2002,Votants,464740,512681.0
2602,127,2002,Blancs et nuls,11566,27122.0
2603,127,2002,Exprimés,453174,485559.0
2604,128,2002,Blancs et nuls,7744,16199.0
2605,128,2002,Votants,259077,281346.0
2606,128,2002,Exprimés,251333,265147.0
2607,128,2002,Inscrits,342881,342814.0
2608,129,2002,Blancs et nuls,15389,17339.0
2609,129,2002,Votants,325448,356532.0
2610,129,2002,Inscrits,427889,427854.0
2611,129,2002,Exprimés,310059,339193.0
2612,131,2002,Blancs et nuls,9024,12118.0
2613,131,2002,Votants,215991,238101.0
2614,131,2002,Inscrits,286933,286957.0
2615,131,2002,Exprimés,206967,225983.0
2616,57,2002,Votants,201251,218884.0
2617,57,2002,Exprimés,190969,205125.0
2618,57,2002,Blancs et nuls,10282,13759.0
2619,57,2002,Inscrits,261252,260919.0
2620,132,2002,Votants,207178,228679.0
2621,132,2002,Exprimés,197564,213866.0
2622,132,2002,Inscrits,283175,283162.0
2623,132,2002,Blancs et nuls,9614,14813.0
2624,134,2002,Exprimés,167309,179468.0
2625,134,2002,Votants,173279,190246.0
2626,134,2002,Inscrits,235687,235558.0
2627,134,2002,Blancs et nuls,5970,10778.0
2628,9,2002,Votants,82873,90159.0
2629,9,2002,Exprimés,79606,82743.0
2630,9,2002,Inscrits,109027,108986.0
2631,9,2002,Blancs et nuls,3267,7416.0
2632,124,2002,Votants,68467,73127.0
2633,124,2002,Inscrits,89644,89632.0
2634,124,2002,Exprimés,66047,67800.0
2635,124,2002,Blancs et nuls,2420,5327.0
2636,37,2002,Blancs et nuls,11933,23912.0
2637,37,2002,Votants,464854,552303.0
2638,37,2002,Exprimés,452921,528391.0
2639,37,2002,Inscrits,681706,681798.0
2640,61,2002,Inscrits,814866,813982.0
2641,61,2002,Votants,551789,657996.0
2642,61,2002,Exprimés,539997,636946.0
2643,61,2002,Blancs et nuls,11792,21050.0
2644,120,2002,Exprimés,396476,463189.0
2645,120,2002,Blancs et nuls,9989,19880.0
2646,120,2002,Inscrits,630897,630857.0
2647,120,2002,Votants,406465,483069.0
2648,126,2002,Votants,452910,540156.0
2649,126,2002,Exprimés,442065,520007.0
2650,126,2002,Blancs et nuls,10845,20149.0
2651,126,2002,Inscrits,676285,677072.0
2652,125,2002,Exprimés,398552,462895.0
2653,125,2002,Inscrits,604309,604201.0
2654,125,2002,Votants,408658,483279.0
2655,125,2002,Blancs et nuls,10106,20384.0
2656,47,2002,Inscrits,278073,281542.0
2657,47,2002,Blancs et nuls,4161,7510.0
2658,47,2002,Exprimés,91179,101927.0
2659,47,2002,Votants,95340,109437.0
2660,84,2002,Inscrits,266229,266529.0
2661,84,2002,Blancs et nuls,4823,7458.0
2662,84,2002,Exprimés,89429,112915.0
2663,84,2002,Votants,94252,120373.0
2664,48,2002,Exprimés,23664,22142.0
2665,48,2002,Inscrits,51787,51790.0
2666,48,2002,Blancs et nuls,552,1197.0
2667,48,2002,Votants,24216,23339.0
2668,70,2002,Votants,246054,316531.0
2669,70,2002,Blancs et nuls,12333,14027.0
2670,70,2002,Exprimés,233721,302504.0
2671,70,2002,Inscrits,437185,436706.0
2672,112,2002,Blancs et nuls,78,125.0
2673,112,2002,Exprimés,1942,3199.0
2674,112,2002,Votants,2020,3324.0
2675,112,2002,Inscrits,4813,4813.0
2676,86,2002,Exprimés,21189,20215.0
2677,86,2002,Votants,21525,21386.0
2678,86,2002,Inscrits,52218,52189.0
2679,86,2002,Blancs et nuls,336,1171.0
2680,133,2002,Exprimés,5990,6269.0
2681,133,2002,Blancs et nuls,37,81.0
2682,133,2002,Inscrits,9353,9348.0
2683,133,2002,Votants,6027,6350.0
2684,100,2002,Exprimés,75559,80210.0
2685,100,2002,Blancs et nuls,3331,2885.0
2686,100,2002,Votants,78890,83095.0
2687,100,2002,Inscrits,151505,149782.0
2688,94,2002,Votants,62551,64204.0
2689,94,2002,Inscrits,126985,126969.0
2690,94,2002,Exprimés,60951,61941.0
2691,94,2002,Blancs et nuls,1600,2263.0
2692,1,2007,Inscrits,372899,372955.0
2693,1,2007,Exprimés,316598,305854.0
2694,1,2007,Blancs et nuls,4261,13664.0
2695,1,2007,Votants,320859,319518.0
2696,11,2007,Inscrits,204692,204735.0
2697,11,2007,Exprimés,169001,164166.0
2698,11,2007,Votants,171162,171764.0
2699,11,2007,Blancs et nuls,2161,7598.0
2700,12,2007,Exprimés,216882,210322.0
2701,12,2007,Inscrits,254404,254384.0
2702,12,2007,Blancs et nuls,3057,9979.0
2703,12,2007,Votants,219939,220301.0
2704,13,2007,Blancs et nuls,3289,8775.0
2705,13,2007,Exprimés,189000,183813.0
2706,13,2007,Inscrits,217981,217855.0
2707,13,2007,Votants,192289,192588.0
2708,15,2007,Exprimés,1044239,1029310.0
2709,15,2007,Blancs et nuls,12715,40057.0
2710,15,2007,Votants,1056954,1069367.0
2711,15,2007,Inscrits,1260916,1260808.0
2712,17,2007,Votants,417156,414393.0
2713,17,2007,Inscrits,482677,482675.0
2714,17,2007,Blancs et nuls,6252,16787.0
2715,17,2007,Exprimés,410904,397606.0
2716,18,2007,Exprimés,104085,102189.0
2717,18,2007,Votants,105850,106618.0
2718,18,2007,Inscrits,123363,123322.0
2719,18,2007,Blancs et nuls,1765,4429.0
2720,19,2007,Exprimés,216748,212989.0
2721,19,2007,Blancs et nuls,3420,9355.0
2722,19,2007,Votants,220168,222344.0
2723,19,2007,Inscrits,259756,259795.0
2724,20,2007,Inscrits,453394,453397.0
2725,20,2007,Exprimés,379254,372389.0
2726,20,2007,Votants,384612,388279.0
2727,20,2007,Blancs et nuls,5358,15890.0
2728,21,2007,Blancs et nuls,3317,9866.0
2729,21,2007,Votants,191490,193636.0
2730,21,2007,Exprimés,188173,183770.0
2731,21,2007,Inscrits,232301,232240.0
2732,22,2007,Votants,162919,164528.0
2733,22,2007,Exprimés,159909,156457.0
2734,22,2007,Inscrits,187233,187179.0
2735,22,2007,Blancs et nuls,3010,8071.0
2736,2,2007,Exprimés,310965,303007.0
2737,2,2007,Votants,315501,317391.0
2738,2,2007,Inscrits,377475,377355.0
2739,2,2007,Blancs et nuls,4536,14384.0
2740,26,2007,Exprimés,295757,288978.0
2741,26,2007,Inscrits,349518,349541.0
2742,26,2007,Votants,299305,302195.0
2743,26,2007,Blancs et nuls,3548,13217.0
2744,27,2007,Exprimés,388820,379199.0
2745,27,2007,Inscrits,445906,445750.0
2746,27,2007,Votants,393819,394042.0
2747,27,2007,Blancs et nuls,4999,14843.0
2748,28,2007,Votants,83276,84757.0
2749,28,2007,Exprimés,81585,80818.0
2750,28,2007,Inscrits,99799,99791.0
2751,28,2007,Blancs et nuls,1691,3939.0
2752,33,2007,Exprimés,268438,261551.0
2753,33,2007,Votants,272991,273749.0
2754,33,2007,Blancs et nuls,4553,12198.0
2755,33,2007,Inscrits,309106,309001.0
2756,34,2007,Votants,303075,306243.0
2757,34,2007,Inscrits,353132,353154.0
2758,34,2007,Blancs et nuls,4300,14164.0
2759,34,2007,Exprimés,298775,292079.0
2760,35,2007,Inscrits,338089,338120.0
2761,35,2007,Votants,291578,290776.0
2762,35,2007,Blancs et nuls,3988,12910.0
2763,35,2007,Exprimés,287590,277866.0
2764,38,2007,Exprimés,336710,328396.0
2765,38,2007,Blancs et nuls,4608,15020.0
2766,38,2007,Inscrits,404264,403691.0
2767,38,2007,Votants,341318,343416.0
2768,39,2007,Votants,246686,249003.0
2769,39,2007,Exprimés,243187,238053.0
2770,39,2007,Blancs et nuls,3499,10950.0
2771,39,2007,Inscrits,293851,293844.0
2772,40,2007,Votants,583484,582964.0
2773,40,2007,Blancs et nuls,6615,22524.0
2774,40,2007,Inscrits,667662,667354.0
2775,40,2007,Exprimés,576869,560440.0
2776,25,2007,Votants,71477,73997.0
2777,25,2007,Exprimés,70445,71093.0
2778,25,2007,Blancs et nuls,1032,2904.0
2779,25,2007,Inscrits,94555,94554.0
2780,50,2007,Votants,84356,88224.0
2781,50,2007,Inscrits,111839,111875.0
2782,50,2007,Blancs et nuls,1230,3337.0
2783,50,2007,Exprimés,83126,84887.0
2784,3,2007,Inscrits,259537,259503.0
2785,3,2007,Votants,221525,220677.0
2786,3,2007,Blancs et nuls,4141,10809.0
2787,3,2007,Exprimés,217384,209868.0
2788,44,2007,Votants,421444,421299.0
2789,44,2007,Blancs et nuls,5274,18361.0
2790,44,2007,Exprimés,416170,402938.0
2791,44,2007,Inscrits,488899,488820.0
2792,51,2007,Blancs et nuls,8383,27509.0
2793,51,2007,Inscrits,789194,789412.0
2794,51,2007,Votants,690638,684391.0
2795,51,2007,Exprimés,682255,656882.0
2796,45,2007,Exprimés,122010,118872.0
2797,45,2007,Votants,124008,124572.0
2798,45,2007,Blancs et nuls,1998,5700.0
2799,45,2007,Inscrits,140324,140283.0
2800,46,2007,Exprimés,823434,791916.0
2801,46,2007,Blancs et nuls,10104,34966.0
2802,46,2007,Votants,833538,826882.0
2803,46,2007,Inscrits,953526,953649.0
2804,62,2007,Inscrits,699684,699655.0
2805,62,2007,Blancs et nuls,7513,23656.0
2806,62,2007,Votants,600924,600187.0
2807,62,2007,Exprimés,593411,576531.0
2808,64,2007,Inscrits,665646,665677.0
2809,64,2007,Blancs et nuls,7419,23753.0
2810,64,2007,Votants,584655,582288.0
2811,64,2007,Exprimés,577236,558535.0
2812,65,2007,Exprimés,147085,143139.0
2813,65,2007,Blancs et nuls,3132,8220.0
2814,65,2007,Inscrits,177334,177331.0
2815,65,2007,Votants,150217,151359.0
2816,66,2007,Votants,343993,346227.0
2817,66,2007,Exprimés,339116,331420.0
2818,66,2007,Blancs et nuls,4877,14807.0
2819,66,2007,Inscrits,401678,401748.0
2820,67,2007,Exprimés,668058,643386.0
2821,67,2007,Blancs et nuls,8801,27706.0
2822,67,2007,Inscrits,784199,784188.0
2823,67,2007,Votants,676859,671092.0
2824,69,2007,Exprimés,158560,153785.0
2825,69,2007,Blancs et nuls,2692,8007.0
2826,69,2007,Votants,161252,161792.0
2827,69,2007,Inscrits,187083,187173.0
2828,4,2007,Votants,102793,103788.0
2829,4,2007,Blancs et nuls,1653,4744.0
2830,4,2007,Exprimés,101140,99044.0
2831,4,2007,Inscrits,118936,118928.0
2832,72,2007,Exprimés,244644,237849.0
2833,72,2007,Blancs et nuls,3541,10304.0
2834,72,2007,Inscrits,283071,282988.0
2835,72,2007,Votants,248185,248153.0
2836,73,2007,Votants,205142,205510.0
2837,73,2007,Inscrits,240542,240584.0
2838,73,2007,Exprimés,201898,195333.0
2839,73,2007,Blancs et nuls,3244,10177.0
2840,74,2007,Votants,431845,426888.0
2841,74,2007,Exprimés,425707,407069.0
2842,74,2007,Inscrits,505865,505913.0
2843,74,2007,Blancs et nuls,6138,19819.0
2844,52,2007,Votants,150896,149885.0
2845,52,2007,Blancs et nuls,2623,7717.0
2846,52,2007,Exprimés,148273,142168.0
2847,52,2007,Inscrits,173258,173262.0
2848,75,2007,Exprimés,768761,741021.0
2849,75,2007,Votants,778034,771863.0
2850,75,2007,Blancs et nuls,9273,30842.0
2851,75,2007,Inscrits,892016,892230.0
2852,76,2007,Votants,368069,371776.0
2853,76,2007,Blancs et nuls,4994,16755.0
2854,76,2007,Inscrits,435658,435575.0
2855,76,2007,Exprimés,363075,355021.0
2856,77,2007,Blancs et nuls,1787,5264.0
2857,77,2007,Inscrits,132896,132885.0
2858,77,2007,Exprimés,116514,113335.0
2859,77,2007,Votants,118301,118599.0
2860,78,2007,Exprimés,205413,198777.0
2861,78,2007,Inscrits,238999,238952.0
2862,78,2007,Blancs et nuls,3050,9535.0
2863,78,2007,Votants,208463,208312.0
2864,79,2007,Blancs et nuls,745,2433.0
2865,79,2007,Inscrits,60016,59990.0
2866,79,2007,Exprimés,51925,50405.0
2867,79,2007,Votants,52670,52838.0
2868,81,2007,Votants,474390,469465.0
2869,81,2007,Blancs et nuls,7792,21914.0
2870,81,2007,Inscrits,539902,539948.0
2871,81,2007,Exprimés,466598,447551.0
2872,58,2007,Exprimés,87323,85619.0
2873,58,2007,Blancs et nuls,1204,4075.0
2874,58,2007,Votants,88527,89694.0
2875,58,2007,Inscrits,102955,103052.0
2876,82,2007,Votants,320286,318603.0
2877,82,2007,Blancs et nuls,5272,14083.0
2878,82,2007,Inscrits,371781,371790.0
2879,82,2007,Exprimés,315014,304520.0
2880,83,2007,Votants,311198,313652.0
2881,83,2007,Inscrits,382287,382293.0
2882,83,2007,Blancs et nuls,4359,14636.0
2883,83,2007,Exprimés,306839,299016.0
2884,53,2007,Exprimés,116007,112908.0
2885,53,2007,Inscrits,142353,142345.0
2886,53,2007,Votants,118088,118995.0
2887,53,2007,Blancs et nuls,2081,6087.0
2888,85,2007,Inscrits,220022,219951.0
2889,85,2007,Blancs et nuls,3626,8615.0
2890,85,2007,Votants,192151,190472.0
2891,85,2007,Exprimés,188525,181857.0
2892,87,2007,Exprimés,406056,390168.0
2893,87,2007,Blancs et nuls,5044,17760.0
2894,87,2007,Votants,411100,407928.0
2895,87,2007,Inscrits,490248,490176.0
2896,88,2007,Exprimés,118564,113652.0
2897,88,2007,Inscrits,141267,141227.0
2898,88,2007,Blancs et nuls,1746,5717.0
2899,88,2007,Votants,120310,119369.0
2900,89,2007,Blancs et nuls,5920,19853.0
2901,89,2007,Votants,467329,465991.0
2902,89,2007,Inscrits,534901,534904.0
2903,89,2007,Exprimés,461409,446138.0
2904,90,2007,Inscrits,738889,738923.0
2905,90,2007,Votants,606898,602730.0
2906,90,2007,Exprimés,597931,575230.0
2907,90,2007,Blancs et nuls,8967,27500.0
2908,91,2007,Votants,141674,143168.0
2909,91,2007,Inscrits,169334,169341.0
2910,91,2007,Blancs et nuls,2154,6602.0
2911,91,2007,Exprimés,139520,136566.0
2912,93,2007,Inscrits,1776070,1776605.0
2913,93,2007,Blancs et nuls,20670,62092.0
2914,93,2007,Exprimés,1414740,1394185.0
2915,93,2007,Votants,1435410,1456277.0
2916,5,2007,Blancs et nuls,6070,20476.0
2917,5,2007,Votants,599324,606765.0
2918,5,2007,Exprimés,593254,586289.0
2919,5,2007,Inscrits,721716,721912.0
2920,96,2007,Blancs et nuls,5902,19689.0
2921,96,2007,Votants,448248,453307.0
2922,96,2007,Inscrits,536752,536646.0
2923,96,2007,Exprimés,442346,433618.0
2924,97,2007,Exprimés,183136,176275.0
2925,97,2007,Votants,185815,184472.0
2926,97,2007,Blancs et nuls,2679,8197.0
2927,97,2007,Inscrits,216406,216350.0
2928,99,2007,Votants,890610,897261.0
2929,99,2007,Inscrits,1078462,1078402.0
2930,99,2007,Blancs et nuls,15325,41590.0
2931,99,2007,Exprimés,875285,855671.0
2932,102,2007,Votants,385768,384472.0
2933,102,2007,Blancs et nuls,6272,17698.0
2934,102,2007,Inscrits,443260,443174.0
2935,102,2007,Exprimés,379496,366774.0
2936,104,2007,Inscrits,474672,475022.0
2937,104,2007,Blancs et nuls,4920,20413.0
2938,104,2007,Exprimés,408903,391510.0
2939,104,2007,Votants,413823,411923.0
2940,59,2007,Inscrits,176279,176248.0
2941,59,2007,Votants,152798,152606.0
2942,59,2007,Blancs et nuls,2165,6883.0
2943,59,2007,Exprimés,150633,145723.0
2944,105,2007,Exprimés,263862,256827.0
2945,105,2007,Votants,267591,267988.0
2946,105,2007,Blancs et nuls,3729,11161.0
2947,105,2007,Inscrits,314769,314805.0
2948,14,2007,Blancs et nuls,8203,25464.0
2949,14,2007,Inscrits,717337,717571.0
2950,14,2007,Exprimés,587844,574213.0
2951,14,2007,Votants,596047,599677.0
2952,49,2007,Inscrits,506877,506844.0
2953,49,2007,Blancs et nuls,6463,19149.0
2954,49,2007,Exprimés,413421,404886.0
2955,49,2007,Votants,419884,424035.0
2956,108,2007,Blancs et nuls,9177,34309.0
2957,108,2007,Inscrits,1037635,1037922.0
2958,108,2007,Exprimés,887277,850606.0
2959,108,2007,Votants,896454,884915.0
2960,6,2007,Inscrits,235578,235544.0
2961,6,2007,Votants,204732,203934.0
2962,6,2007,Exprimés,201882,194535.0
2963,6,2007,Blancs et nuls,2850,9399.0
2964,54,2007,Votants,153871,155318.0
2965,54,2007,Inscrits,179506,179427.0
2966,54,2007,Blancs et nuls,2783,8501.0
2967,54,2007,Exprimés,151088,146817.0
2968,113,2007,Blancs et nuls,6021,16767.0
2969,113,2007,Votants,342267,344817.0
2970,113,2007,Inscrits,408946,408844.0
2971,113,2007,Exprimés,336246,328050.0
2972,114,2007,Blancs et nuls,7084,16124.0
2973,114,2007,Exprimés,333924,322200.0
2974,114,2007,Inscrits,401328,401318.0
2975,114,2007,Votants,341008,338324.0
2976,115,2007,Exprimés,244865,234289.0
2977,115,2007,Votants,248278,245194.0
2978,115,2007,Blancs et nuls,3413,10905.0
2979,115,2007,Inscrits,287948,288169.0
2980,55,2007,Exprimés,398932,383046.0
2981,55,2007,Votants,404056,400243.0
2982,55,2007,Blancs et nuls,5124,17197.0
2983,55,2007,Inscrits,472822,472858.0
2984,98,2007,Votants,1068274,1055532.0
2985,98,2007,Blancs et nuls,8733,35530.0
2986,98,2007,Inscrits,1221993,1222231.0
2987,98,2007,Exprimés,1059541,1020002.0
2988,119,2007,Inscrits,873585,873623.0
2989,119,2007,Votants,728952,738271.0
2990,119,2007,Exprimés,718317,707162.0
2991,119,2007,Blancs et nuls,10635,31109.0
2992,118,2007,Inscrits,802133,801895.0
2993,118,2007,Votants,684951,680359.0
2994,118,2007,Blancs et nuls,8425,27787.0
2995,118,2007,Exprimés,676526,652572.0
2996,135,2007,Inscrits,894380,893701.0
2997,135,2007,Exprimés,774414,740923.0
2998,135,2007,Votants,781884,770145.0
2999,135,2007,Blancs et nuls,7470,29222.0
3000,31,2007,Exprimés,229121,226676.0
3001,31,2007,Inscrits,269277,269099.0
3002,31,2007,Blancs et nuls,5157,9354.0
3003,31,2007,Votants,234278,236030.0
3004,7,2007,Blancs et nuls,1972,7385.0
3005,7,2007,Exprimés,161598,158048.0
3006,7,2007,Inscrits,199115,199104.0
3007,7,2007,Votants,163570,165433.0
3008,121,2007,Exprimés,340826,333597.0
3009,121,2007,Inscrits,410269,410186.0
3010,121,2007,Votants,345897,349066.0
3011,121,2007,Blancs et nuls,5071,15469.0
3012,122,2007,Blancs et nuls,4016,11461.0
3013,122,2007,Exprimés,240326,232354.0
3014,122,2007,Votants,244342,243815.0
3015,122,2007,Inscrits,276354,276335.0
3016,123,2007,Blancs et nuls,2097,6236.0
3017,123,2007,Inscrits,165833,165795.0
3018,123,2007,Exprimés,143871,139472.0
3019,123,2007,Votants,145968,145708.0
3020,127,2007,Inscrits,716795,716810.0
3021,127,2007,Blancs et nuls,6791,22645.0
3022,127,2007,Votants,598281,606058.0
3023,127,2007,Exprimés,591490,583413.0
3024,128,2007,Inscrits,370625,370699.0
3025,128,2007,Exprimés,312145,304215.0
3026,128,2007,Votants,316193,318223.0
3027,128,2007,Blancs et nuls,4048,14008.0
3028,129,2007,Blancs et nuls,6618,18597.0
3029,129,2007,Votants,409150,405337.0
3030,129,2007,Inscrits,464249,464228.0
3031,129,2007,Exprimés,402532,386740.0
3032,131,2007,Blancs et nuls,4064,11667.0
3033,131,2007,Votants,256618,258775.0
3034,131,2007,Inscrits,299185,299239.0
3035,131,2007,Exprimés,252554,247108.0
3036,57,2007,Blancs et nuls,4911,12259.0
3037,57,2007,Votants,230676,232072.0
3038,57,2007,Inscrits,265865,265881.0
3039,57,2007,Exprimés,225765,219813.0
3040,132,2007,Votants,245336,243164.0
3041,132,2007,Exprimés,241020,229757.0
3042,132,2007,Blancs et nuls,4316,13407.0
3043,132,2007,Inscrits,288720,288654.0
3044,134,2007,Votants,205734,206567.0
3045,134,2007,Exprimés,202854,196712.0
3046,134,2007,Inscrits,245539,245501.0
3047,134,2007,Blancs et nuls,2880,9855.0
3048,9,2007,Exprimés,97658,95076.0
3049,9,2007,Votants,99202,99560.0
3050,9,2007,Inscrits,113831,113791.0
3051,9,2007,Blancs et nuls,1544,4484.0
3052,124,2007,Votants,79081,80166.0
3053,124,2007,Exprimés,77872,75967.0
3054,124,2007,Inscrits,93779,93863.0
3055,124,2007,Blancs et nuls,1209,4199.0
3056,37,2007,Votants,646909,638433.0
3057,37,2007,Inscrits,742932,743095.0
3058,37,2007,Exprimés,639823,612822.0
3059,37,2007,Blancs et nuls,7086,25611.0
3060,61,2007,Blancs et nuls,8207,28710.0
3061,61,2007,Votants,786507,777472.0
3062,61,2007,Exprimés,778300,748762.0
3063,61,2007,Inscrits,904665,905058.0
3064,120,2007,Inscrits,708171,708163.0
3065,120,2007,Votants,587920,583909.0
3066,120,2007,Exprimés,580643,564542.0
3067,120,2007,Blancs et nuls,7277,19367.0
3068,126,2007,Exprimés,631148,607490.0
3069,126,2007,Blancs et nuls,7084,23050.0
3070,126,2007,Inscrits,745956,746081.0
3071,126,2007,Votants,638232,630540.0
3072,125,2007,Votants,578980,572186.0
3073,125,2007,Exprimés,571892,550755.0
3074,125,2007,Blancs et nuls,7088,21431.0
3075,125,2007,Inscrits,675114,675274.0
3076,47,2007,Exprimés,167888,187871.0
3077,47,2007,Inscrits,303311,303222.0
3078,47,2007,Votants,179365,198505.0
3079,47,2007,Blancs et nuls,11477,10634.0
3080,84,2007,Inscrits,287465,287518.0
3081,84,2007,Blancs et nuls,10206,9807.0
3082,84,2007,Exprimés,159378,179318.0
3083,84,2007,Votants,169584,189125.0
3084,48,2007,Inscrits,62526,62727.0
3085,48,2007,Blancs et nuls,1315,1545.0
3086,48,2007,Exprimés,35428,38265.0
3087,48,2007,Votants,36743,39810.0
3088,70,2007,Exprimés,357965,381712.0
3089,70,2007,Inscrits,510558,511033.0
3090,70,2007,Blancs et nuls,12754,12770.0
3091,70,2007,Votants,370719,394482.0
3092,112,2007,Votants,3106,3683.0
3093,112,2007,Blancs et nuls,358,162.0
3094,112,2007,Exprimés,2748,3521.0
3095,112,2007,Inscrits,4923,4923.0
3096,86,2007,Blancs et nuls,4960,1056.0
3097,86,2007,Exprimés,24852,29603.0
3098,86,2007,Votants,29812,30659.0
3099,86,2007,Inscrits,64440,64171.0
3100,133,2007,Exprimés,7176,7706.0
3101,133,2007,Votants,7208,7758.0
3102,133,2007,Inscrits,11166,11163.0
3103,133,2007,Blancs et nuls,32,52.0
3104,100,2007,Exprimés,114714,123428.0
3105,100,2007,Blancs et nuls,1129,1709.0
3106,100,2007,Inscrits,167593,167274.0
3107,100,2007,Votants,115843,125137.0
3108,94,2007,Exprimés,89761,97538.0
3109,94,2007,Blancs et nuls,1835,1946.0
3110,94,2007,Votants,91596,99484.0
3111,94,2007,Inscrits,146068,146037.0
3112,42,2007,Votants,331681,346310.0
3113,42,2007,Inscrits,822944,821919.0
3114,42,2007,Exprimés,329201,340093.0
3115,42,2007,Blancs et nuls,2480,6217.0
3116,1,2012,Inscrits,393808,393866.0
3117,1,2012,Exprimés,321359,307074.0
3118,1,2012,Blancs et nuls,6453,19513.0
3119,1,2012,Votants,327812,326587.0
3120,11,2012,Inscrits,203590,203585.0
3121,11,2012,Exprimés,162185,153762.0
3122,11,2012,Votants,165651,165175.0
3123,11,2012,Blancs et nuls,3466,11413.0
3124,12,2012,Exprimés,216348,205151.0
3125,12,2012,Inscrits,264288,263998.0
3126,12,2012,Blancs et nuls,4299,15547.0
3127,12,2012,Votants,220647,220698.0
3128,13,2012,Blancs et nuls,4539,12072.0
3129,13,2012,Exprimés,181713,175108.0
3130,13,2012,Inscrits,218347,218289.0
3131,13,2012,Votants,186252,187180.0
3132,15,2012,Exprimés,1040623,1006356.0
3133,15,2012,Blancs et nuls,16711,57621.0
3134,15,2012,Votants,1057334,1063977.0
3135,15,2012,Inscrits,1314766,1314755.0
3136,17,2012,Votants,408049,409483.0
3137,17,2012,Inscrits,490547,490680.0
3138,17,2012,Blancs et nuls,6617,22535.0
3139,17,2012,Exprimés,401432,386948.0
3140,18,2012,Exprimés,98406,95640.0
3141,18,2012,Votants,100596,101853.0
3142,18,2012,Inscrits,120962,120931.0
3143,18,2012,Blancs et nuls,2190,6213.0
3144,19,2012,Inscrits,260765,260728.0
3145,19,2012,Blancs et nuls,4665,13849.0
3146,19,2012,Exprimés,209459,200748.0
3147,19,2012,Votants,214124,214597.0
3148,20,2012,Exprimés,378741,365331.0
3149,20,2012,Blancs et nuls,7728,23377.0
3150,20,2012,Votants,386469,388708.0
3151,20,2012,Inscrits,471947,472024.0
3152,21,2012,Exprimés,181615,171816.0
3153,21,2012,Inscrits,230917,231015.0
3154,21,2012,Votants,185622,185230.0
3155,21,2012,Blancs et nuls,4007,13414.0
3156,22,2012,Inscrits,186701,186621.0
3157,22,2012,Blancs et nuls,3274,8886.0
3158,22,2012,Exprimés,156095,152266.0
3159,22,2012,Votants,159369,161152.0
3160,2,2012,Exprimés,297944,281020.0
3161,2,2012,Inscrits,376068,376073.0
3162,2,2012,Votants,303140,302076.0
3163,2,2012,Blancs et nuls,5196,21056.0
3164,26,2012,Votants,294505,295945.0
3165,26,2012,Blancs et nuls,5434,17452.0
3166,26,2012,Exprimés,289071,278493.0
3167,26,2012,Inscrits,354789,354805.0
3168,27,2012,Votants,386508,388474.0
3169,27,2012,Blancs et nuls,6971,20835.0
3170,27,2012,Exprimés,379537,367639.0
3171,27,2012,Inscrits,450961,451014.0
3172,28,2012,Blancs et nuls,1907,5540.0
3173,28,2012,Votants,79657,80716.0
3174,28,2012,Inscrits,96875,96857.0
3175,28,2012,Exprimés,77750,75176.0
